time,magnitude,depth,longitude,latitude,place,event_id
2025-05-22 16:59:15.640,1.0,,14.131333,40.834667,Campi Flegrei,42450661
2025-05-23 10:44:16.220,2.6,,14.094167,40.830667,Campi Flegrei,42799812
2025-05-25 17:27:54.970,2.3,,14.143333,40.8275,Campi Flegrei,42821512
2025-05-26 22:43:01.289,1.0,,14.142,40.828667,Campi Flegrei,42242671
2025-05-27 02:10:47.259,1.0,,14.1365,40.821833,Campi Flegrei,42243181
2025-05-27 22:39:46.960,1.0,,14.1535,40.817667,Campi Flegrei,42450701
2025-05-28 20:03:36.099,1.9,,14.142,40.825,Campi Flegrei,42260791
2025-05-31 18:46:07.500,1.0,,14.123167,40.8365,Campi Flegrei,42450731
2025-06-02 10:01:53.569,1.0,,14.137833,40.8315,Campi Flegrei,42777781
2025-06-03 03:59:54.440,1.1,,14.132167,40.838167,Campi Flegrei,42908952
2025-06-04 03:44:20.450,1.0,,14.110667,40.8055,Campi Flegrei,42917972
2025-06-05 04:39:01.829,2.3,,14.148,40.826833,Campi Flegrei,42927122
2025-06-05 04:43:58.160,1.3,,14.150667,40.827333,Campi Flegrei,42927912
2025-06-05 04:44:48.309,2.2,,14.1495,40.827833,Campi Flegrei,42927262
2025-06-05 04:48:25.390,3.2,,14.148667,40.827167,Campi Flegrei,42927332
2025-06-05 04:50:59.230,2.1,,14.152333,40.8275,Campi Flegrei,42927432
2025-06-05 07:25:15.009,1.1,,14.146,40.8265,Campi Flegrei,42928802
2025-06-05 08:51:50.500,1.5,,14.128167,40.7985,Campi Flegrei,42929662
2025-06-05 13:33:15.690,1.3,,14.1455,40.828667,Campi Flegrei,42932632
2025-06-05 13:51:03.750,2.0,,14.1505,40.832,Campi Flegrei,42932792
2025-06-05 16:59:40.170,2.8,,14.1455,40.8315,Campi Flegrei,42934552
2025-06-05 18:30:54.619,1.0,,14.143833,40.829833,Campi Flegrei,42935222
2025-06-06 00:26:22.170,1.2,,14.1365,40.823333,Campi Flegrei,42936042
2025-06-06 00:28:10.980,1.1,,14.1365,40.821667,Campi Flegrei,42936092
2025-06-06 17:31:06.230,3.2,,14.129167,40.8215,Campi Flegrei,42944912
2025-06-07 02:10:16.769,1.2,,14.146833,40.8235,Campi Flegrei,42946462
2025-06-07 08:21:28.130,1.3,,14.111167,40.803167,Campi Flegrei,42948712
2025-06-07 09:01:41.710,1.3,,14.1105,40.796,Campi Flegrei,42949022
2025-06-07 18:48:49.319,1.0,,14.122333,40.837,Campi Flegrei,42955652
2025-06-07 19:45:34.789,2.6,,14.138333,40.820333,Campi Flegrei,42955982
2025-06-07 20:32:34.220,1.0,,14.137667,40.816833,Campi Flegrei,42956392
2025-06-07 20:55:58.309,2.3,,14.139667,40.820833,Campi Flegrei,42956402
2025-06-07 20:57:37.000,1.9,,14.138,40.816167,Campi Flegrei,42956532
2025-06-07 21:00:45.119,1.0,,14.139833,40.819333,Campi Flegrei,42956472
2025-06-07 21:03:27.089,1.2,,14.142333,40.818333,Campi Flegrei,42956482
2025-06-07 21:45:29.190,1.9,,14.145833,40.819,Campi Flegrei,42956732
2025-06-07 22:21:41.460,1.0,,14.142667,40.819667,Campi Flegrei,42956912
2025-06-07 22:54:52.400,1.3,,14.142167,40.818833,Campi Flegrei,42957122
2025-06-08 05:14:12.170,2.1,,14.140833,40.823333,Campi Flegrei,42957862
2025-06-08 05:33:57.960,1.0,,14.143333,40.8225,Campi Flegrei,42958002
2025-06-08 06:04:21.559,1.1,,14.145167,40.819833,Campi Flegrei,42777801
2025-06-08 23:19:17.650,1.3,,14.116167,40.829667,Campi Flegrei,42967232
2025-06-10 01:06:56.230,1.2,,14.1175,40.807167,Campi Flegrei,42777821
2025-06-10 23:12:08.430,1.3,,14.109833,40.811833,Campi Flegrei,42988832
2025-06-12 03:33:24.250,1.7,,14.117333,40.838333,Campi Flegrei,42777831
2025-06-12 03:48:57.559,1.3,,14.1205,40.8385,Campi Flegrei,43027442
2025-06-12 18:22:43.059,1.0,,14.087667,40.838,Campi Flegrei,42777931
2025-06-14 01:11:02.319,1.2,,14.1335,40.833167,Campi Flegrei,43069722
2025-06-15 05:56:37.529,1.7,,14.139,40.824833,Campi Flegrei,43081282
2025-06-15 16:43:05.660,1.5,,14.1255,40.8325,Campi Flegrei,43087752
2025-06-19 08:29:20.490,1.1,,14.154167,40.815833,Campi Flegrei,43135152
2025-06-19 08:42:22.400,1.9,,14.1555,40.816167,Campi Flegrei,43135342
2025-06-19 08:42:26.910,1.6,,14.1545,40.812667,Campi Flegrei,43135742
2025-06-19 21:37:30.869,1.9,,14.095333,40.837167,Campi Flegrei,43144182
2025-06-19 21:47:02.180,1.5,,14.140167,40.824667,Campi Flegrei,43144232
2025-06-20 23:01:01.809,1.5,,14.139333,40.830167,Campi Flegrei,43157242
2025-06-20 23:01:46.119,1.1,,14.14,40.83,Campi Flegrei,43157282
2025-06-21 02:55:48.940,2.3,,14.126833,40.839333,Campi Flegrei,43158092
2025-06-21 03:00:12.640,3.2,,14.122667,40.837667,Campi Flegrei,43158122
2025-06-21 03:00:39.710,2.0,,14.124333,40.839333,Campi Flegrei,43158342
2025-06-21 03:16:45.009,1.6,,14.1195,40.835667,Campi Flegrei,43158222
2025-06-21 11:43:51.549,1.0,,14.127833,40.834667,Campi Flegrei,42778011
2025-06-22 00:02:27.220,1.3,,14.112167,40.809667,Campi Flegrei,43167202
2025-06-22 15:06:28.900,1.8,,14.147833,40.8065,Campi Flegrei,43172052
2025-06-22 19:59:09.339,1.6,,14.126333,40.797667,Campi Flegrei,43173932
2025-06-24 01:57:16.619,1.8,,14.086,40.817833,Campi Flegrei,43185582
2025-06-24 02:04:44.369,1.5,,14.1005,40.819333,Campi Flegrei,43185672
2025-06-24 15:03:01.019,1.5,,14.136333,40.839,Campi Flegrei,43193202
2025-06-27 14:25:32.369,1.9,,14.081667,40.824167,Campi Flegrei,43246782
2025-06-28 20:07:38.980,1.3,,14.124167,40.810833,Campi Flegrei,43258242
2025-06-29 02:16:53.740,1.5,,14.132333,40.822167,Campi Flegrei,43259232
2025-06-30 10:47:11.759,4.6,,14.095833,40.808,Campi Flegrei,43270472
2025-06-30 10:51:17.319,2.2,,14.117,40.805833,Campi Flegrei,43270512
2025-06-30 10:59:16.200,1.6,,14.117833,40.8,Campi Flegrei,43270672
2025-06-30 11:25:50.470,1.1,,14.108833,40.808167,Campi Flegrei,43270972
2025-06-30 14:38:53.950,1.1,,14.106,40.811333,Campi Flegrei,43272382
2025-06-30 17:43:19.319,1.1,,14.1065,40.802167,Campi Flegrei,43273772
2025-07-03 07:00:08.099,2.6,,14.150167,40.835167,Campi Flegrei,43298652
2025-07-05 08:46:45.359,1.0,,14.160667,40.814333,Campi Flegrei,43321482
2025-07-05 19:26:35.539,1.2,,14.163167,40.817833,Campi Flegrei,43328142
2025-07-06 04:10:23.660,1.0,,14.128167,40.838833,Campi Flegrei,43330112
2025-07-06 10:22:38.369,1.2,,14.151667,40.830167,Campi Flegrei,43333592
2025-07-06 19:27:01.519,1.2,,14.123,40.801167,Campi Flegrei,43339292
2025-07-09 03:35:59.950,1.0,,14.140667,40.824167,Campi Flegrei,43370922
2025-07-09 09:05:43.500,1.1,,14.132667,40.8255,Campi Flegrei,43372942
2025-07-09 09:14:32.230,1.6,,14.1285,40.830833,Campi Flegrei,43373052
2025-07-09 10:08:01.690,1.5,,14.132,40.828333,Campi Flegrei,43373832
2025-07-10 06:38:49.130,1.2,,14.151667,40.826,Campi Flegrei,43380032
2025-07-14 19:25:36.829,1.0,,14.1615,40.820833,Campi Flegrei,43421722
2025-07-14 23:39:35.170,1.3,,14.110333,40.8355,Campi Flegrei,43422422
2025-07-15 13:12:29.759,2.1,,14.085833,40.832,Campi Flegrei,43427062
2025-07-17 23:44:53.839,1.0,,14.128833,40.8335,Campi Flegrei,43449592
2025-07-18 07:14:22.079,4.0,,14.155667,40.817,Campi Flegrei,43451602
2025-07-18 07:36:05.269,1.5,,14.143667,40.8255,Campi Flegrei,43452012
2025-07-18 07:37:51.329,1.5,,14.139,40.824167,Campi Flegrei,43452072
2025-07-18 12:10:47.440,1.5,,14.157667,40.822333,Campi Flegrei,43454742
2025-07-18 18:04:24.190,1.3,,14.104,40.822333,Campi Flegrei,43457262
2025-07-18 22:08:57.400,1.7,,14.114333,40.831,Campi Flegrei,43458442
2025-07-18 22:29:28.259,1.6,,14.106667,40.838333,Campi Flegrei,43458582
2025-07-18 22:30:07.029,1.6,,14.110667,40.837167,Campi Flegrei,43458532
2025-07-18 23:03:23.089,1.1,,14.1125,40.837167,Campi Flegrei,43458612
2025-07-19 08:58:35.750,1.5,,14.106833,40.839667,Campi Flegrei,43461082
2025-07-19 10:22:55.200,1.9,,14.1135,40.836,Campi Flegrei,43461832
2025-07-20 16:56:26.990,1.2,,14.100833,40.8015,Campi Flegrei,43473042
2025-07-22 00:07:13.910,1.1,,14.133167,40.824833,Campi Flegrei,43486992
2025-07-22 12:43:45.890,1.2,,14.130333,40.84,Campi Flegrei,43492612
2025-07-23 21:14:21.660,1.0,,14.085667,40.829667,Campi Flegrei,43507942
2025-07-25 04:36:10.319,1.2,,14.141,40.822667,Campi Flegrei,43517852
2025-07-25 05:12:31.009,1.4,,14.135333,40.823167,Campi Flegrei,43518352
2025-07-26 00:47:05.519,1.0,,14.132167,40.818333,Campi Flegrei,43527212
2025-07-26 05:16:28.930,1.1,,14.117333,40.8075,Campi Flegrei,43528072
2025-07-27 15:56:36.000,1.3,,14.146833,40.828,Campi Flegrei,43545142
2025-07-29 03:37:34.109,1.8,,14.142333,40.8265,Campi Flegrei,43558732
2025-07-29 12:41:02.240,1.0,,14.132,40.835167,Campi Flegrei,43562742
2025-07-30 00:37:23.250,1.0,,14.145333,40.821667,Campi Flegrei,43567672
2025-07-30 21:05:58.890,1.0,,14.136333,40.820333,Campi Flegrei,43578322
2025-07-30 22:47:26.900,1.8,,14.1365,40.821667,Campi Flegrei,43578672
2025-07-30 22:48:28.769,1.0,,14.137667,40.822167,Campi Flegrei,43578722
2025-07-31 01:45:37.920,1.2,,14.134833,40.820833,Campi Flegrei,43579272
2025-08-01 02:24:24.160,1.1,,14.096833,40.815667,Campi Flegrei,43588852
2025-08-02 22:45:41.220,2.4,,14.133833,40.8315,Campi Flegrei,43610042
2025-08-02 23:54:24.859,1.0,,14.138,40.8315,Campi Flegrei,43610432
2025-08-03 00:53:53.089,1.3,,14.128833,40.83,Campi Flegrei,43610762
2025-08-03 05:12:35.650,1.4,,14.1315,40.832167,Campi Flegrei,43611332
2025-08-03 14:24:46.769,1.6,,14.1315,40.838833,Campi Flegrei,43618792
